id,title,year,type,num_subscription_services,has_subscription,exclusive,rent_buy_only,cinema_only,subscription_services,monetization_types
ts460322,The Yogurt Shop Murders,2025,show,1,true,true,false,false,Max,FLATRATE
ts428898,Down Cemetery Road,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts428071,Bookish,2025,show,0,false,false,true,false,,BUY|FLATRATE
ts488525,Last Night Out,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE|FREE
ts461275,The Town,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts412326,Ballard,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts370113,Watson,2025,show,1,true,true,false,false,Paramount+,BUY|FLATRATE|FREE
ts431207,UNTAMED,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts461785,Smoke,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts494358,Cocaine Quarterback: Signal-Caller for the Cartel,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts480855,The Gilgo Beach Killer: House of Secrets,2025,show,1,true,true,false,false,Peacock,FLATRATE
ts418549,Queen Mantis,2025,show,4,true,false,false,false,Kocowa|Netflix|OnDemandKorea|Rakuten Viki,ADS|FLATRATE
ts386474,Mandala Murders,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts482477,Murder Most Puzzling,2025,show,0,false,false,true,false,,BUY|FLATRATE
ts490788,Ruby & Jodi: A Cult of Sin and Influence,2025,show,2,true,false,false,false,Discovery+|Max,ADS|BUY|FLATRATE
ts398502,Made in Korea,2025,show,2,true,false,false,false,Disney+|Hulu,ADS|FLATRATE
ts455280,Las mil muertes de Nora Dalmasso,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts419713,To Kill a Monkey,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts497693,Watching You,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts364076,A Thousand Blows,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts422426,Las muertas,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts446948,In the Mud,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts463814,Homicide Squad New Orleans,2025,show,4,true,false,false,false,A&E Crime Central|Disney+|Hulu|Netflix,ADS|BUY|FAST|FLATRATE|FREE
ts425619,Amsterdam Empire,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts479117,Sara - Woman in the Shadows,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts489970,Love Con Revenge,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts413110,Code of Silence,2025,show,1,true,true,false,false,BritBox,FLATRATE
ts411644,Dope Girls,2025,show,1,true,true,false,false,Hulu,BUY|FLATRATE
ts425681,Skiftet,2025,show,1,true,true,false,false,Netflix,FLATRATE
tm358,Avatar: Fire and Ash,2025,movie,0,false,false,false,false,,BUY|CINEMA
tm1610272,Dust Bunny,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1599337,Dracula: A Love Tale,2025,movie,0,false,false,true,false,,BUY|RENT
tm1203052,Wicked: For Good,2025,movie,1,true,true,false,false,Peacock,BUY|CINEMA|FLATRATE|RENT
tm1572695,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025,movie,0,false,false,false,true,,CINEMA
tm1628730,Arco,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1501899,The Life of Chuck,2025,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1444679,Frankenstein,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE
tm1629655,Scarlet,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1596099,Troll 2,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE
tm1588215,It Ends,2025,movie,0,false,false,false,false,,
tm1658925,Red Sonja,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|FREE|RENT
tm1522638,A Big Bold Beautiful Journey,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1542361,Time Travel Is Dangerous!,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1276157,The SpongeBob Movie: Search for SquarePants,2025,movie,2,true,false,false,false,MGM+|Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1574771,Death of a Unicorn,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1612095,The Girl Who Cried Pearls,2025,movie,0,false,false,false,false,,
tm1591880,In Your Dreams,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1563257,Fountain of Youth,2025,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1871421,Captain Tsunami,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE|RENT
tm1588201,A Knight's War,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1296239,Mr. K,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|CINEMA|FLATRATE|RENT
tm1658638,Deathstalker,2025,movie,2,true,false,false,false,AMC+|Shudder,BUY|FLATRATE|RENT
tm1254116,Elio,2025,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm1510273,Freakier Friday,2025,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm1565085,Miley Cyrus: Something Beautiful,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1478439,Gabby's Dollhouse: The Movie,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1515053,Sketch,2025,movie,1,true,true,false,false,Angel Studios,BUY|CINEMA|FLATRATE|RENT
tm1570766,Ne Zha 2,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1459313,The Twits,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1474123,The King of Kings,2025,movie,1,true,true,false,false,Angel Studios,BUY|CINEMA|FLATRATE|RENT
tm1571507,BLKNWS: Terms & Conditions,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1648370,Luo Xiaohei zhan ji 2,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1536461,The Carpenter's Son,2025,movie,0,false,false,false,false,,BUY|CINEMA|FREE|RENT
tm1670264,100 Nights of Hero,2025,movie,2,true,false,false,false,AMC+|Sundance Now,BUY|CINEMA|FLATRATE|RENT
tm1649419,Omniscient Reader: The Prophecy,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|FREE|RENT
tm1152298,KD: The Devil,2025,movie,0,false,false,false,false,,
tm836063,Dog Man,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1638573,Dora and the Search for Sol Dorado,2025,movie,1,true,true,false,false,Paramount+,BUY|FLATRATE|RENT
ts349164,IT: Welcome to Derry,2025,show,1,true,true,false,false,Max,BUY|FLATRATE
ts449348,Devil May Cry,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts390561,The Librarians: The Next Chapter,2025,show,0,false,false,true,false,,BUY|FREE
ts409856,Cashero,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts436611,Talamasca: The Secret Order,2025,show,1,true,true,false,false,AMC+,ADS|BUY|FLATRATE
ts421817,The Copenhagen Test,2025,show,1,true,true,false,false,Peacock,BUY|FLATRATE
ts413339,King & Conqueror,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts437012,Gachiakuta,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts453571,The Beginning After the End,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts496268,Disney Twisted-Wonderland: The Animation,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts496991,Armorsaurs,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts479883,Marry My Husband: Japan,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts465293,"Bon Appétit, Your Majesty",2025,show,1,true,true,false,false,Netflix,FLATRATE
ts235144,"Cóyotl, Hero and Beast",2025,show,1,true,true,false,false,Max,FLATRATE
ts476585,Shinjiteita Nakama-Tachi Ni Dungeon Okuchi De Korosarekaketa Ga Gift Mugen Gacha De Level 9999 No Nakama-Tachi O Te Ni Irete Moto Party Member to Sekai Ni Fukushuu & Zamaa! Shimasu!,2025,show,1,true,true,false,false,Hidive,FLATRATE
ts394659,Da Irueojiljini,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts496023,Kurukshetra,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts455249,Twelve,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts448569,May I Ask for One Final Thing?,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts409994,The Wayfinders,2025,show,1,true,true,false,false,Angel Studios,ADS|FLATRATE
ts401349,Newtopia,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts443633,Sanda,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts461952,Super Cube,2025,show,0,false,false,false,false,,
ts494750,Tatsuki Fujimoto 17-26,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts432739,Tougen Anki,2025,show,3,true,false,false,false,Amazon Prime Video|Crunchyroll|Netflix,ADS|FLATRATE
ts438018,Heavenly Ever After,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts317584,Marvel Zombies,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts269554,Ironheart,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts308038,Sword of the Demon Hunter,2025,show,3,true,false,false,false,Disney+|Hidive|Hulu,FLATRATE
ts358222,Wolf King,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts473389,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts446801,Clevatess,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts371753,TO BE HERO X,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts466294,The Water Magician,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts423036,Nyaight of the Living Cat,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts398895,Lord of Mysteries,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts359950,Iyanu,2025,show,1,true,true,false,false,Max,FLATRATE
ts496555,Vampirina: Teenage Vampire,2025,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts493931,The Sisters Grimm,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts345702,Charlotte's Web,2025,show,1,true,true,false,false,Max,FLATRATE
ts483027,The Wonderfully Weird World of Gumball,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts475209,Digimon Beatbreak,2025,show,3,true,false,false,false,Crunchyroll|Disney+|Hulu,FLATRATE
ts463836,Apocalypse Bringer Mynoghra: World Conquest Starts with the Civilization of Ruin,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts465658,Secrets of the Silent Witch,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts497580,Silence,2025,show,0,false,false,false,false,,
ts433314,The Thundermans: Undercover,2025,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts452568,Witch Watch,2025,show,4,true,false,false,false,Crunchyroll|Disney+|Hulu|Netflix,BUY|FLATRATE
tm1248054,David,2025,movie,2,true,false,false,false,Angel Studios|Netflix,BUY|CINEMA|FLATRATE
tm1404210,Little Amélie or the Character of Rain,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1629068,The Love That Remains,2025,movie,1,true,true,false,false,Criterion Channel,BUY|CINEMA|FLATRATE|RENT
tm1571742,Come See Me in the Good Light,2025,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1676889,My Secret Santa,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1591870,A Merry Little Ex-Mas,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1854103,A Very Jonas Christmas Movie,2025,movie,1,true,true,false,false,Disney+,FLATRATE
tm1852931,The Family Plan 2,2025,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1855322,Playdate,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE|RENT
tm1637122,Forevergreen,2025,movie,0,false,false,false,false,,
tm1630490,Z-O-M-B-I-E-S 4: Dawn of the Vampires,2025,movie,1,true,true,false,false,Disney+,BUY|FLATRATE
tm1471529,A Foggy Tale,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1675460,Caramelo,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1656170,Buen Camino,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1624551,My Mom Jayne,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1482961,Night of the Zoopocalypse,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|FREE|RENT
tm1167612,Smurfs,2025,movie,3,true,false,false,false,Amazon Prime Video|MGM+|Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1637305,Frozen: The Hit Broadway Musical,2025,movie,1,true,true,false,false,Disney+,FLATRATE
tm1875364,Music Box: Happy and You Know It,2025,movie,1,true,true,false,false,Max,FLATRATE
tm1436631,Stitch Head,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1898911,A Pickleball Christmas,2025,movie,0,false,false,true,false,,BUY|FREE|RENT
tm1855986,Holiday Touchdown: A Bills Love Story,2025,movie,1,true,true,false,false,Hallmark+,FLATRATE
tm1573439,Selena y Los Dinos: A Family's Legacy,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1188044,Lilo & Stitch,2025,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm1141408,The Legend of Ochi,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm657921,"Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip",2025,movie,1,true,true,false,false,Disney+,FLATRATE
tm1655715,Mistress Dispeller,2025,movie,0,false,false,false,false,,BUY|CINEMA|FREE|RENT
tm1525288,Pets on a Train,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1519871,Plankton: The Movie,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1866513,A Wisconsin Christmas Pie,2025,movie,1,true,true,false,false,Pure Flix,ADS|FLATRATE|FREE
tm1636724,The Wildman of Shaggy Creek,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1667845,The Last Rhinos: A New Hope,2025,movie,2,true,false,false,false,Disney+|Hulu,ADS|FLATRATE
ts411513,Back to the Frontier,2025,show,1,true,true,false,false,Max,BUY|FLATRATE
ts486218,LEGO Masters Jr.,2025,show,0,false,false,true,false,,ADS|BUY
ts404172,BAT-FAM,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts519774,Mark Rober's CrunchLabs,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts422671,The Bad Guys: Breaking In,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts367535,The Nice Guy,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts499093,Sicily Express,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts345628,Dr. Seuss's Horton!,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts492333,Krypto Saves the Day!,2025,show,1,true,true,false,false,Max,FLATRATE
ts474932,Star Wars: Tales of the Underworld,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts481856,Duck Dynasty: The Revival,2025,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|FREE
ts464459,Providence Falls,2025,show,1,true,true,false,false,Hallmark+,BUY|FLATRATE
ts460772,Extraordinary World,2025,show,0,false,false,false,false,,
ts430767,Electric Bloom,2025,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts477096,LEGO Star Wars: Rebuild the Galaxy - Pieces of the Past,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts488270,The Chosen Adventures,2025,show,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE
ts475202,Winx Club: The Magic is Back,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts496148,TV We Love,2025,show,0,false,false,false,false,,FREE
ts392607,StuGo,2025,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts345627,"Dr. Seuss's Red Fish, Blue Fish",2025,show,1,true,true,false,false,Netflix,FLATRATE
ts269593,Win or Lose,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts466449,Maimerodi to Kuromi,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts392123,Extreme Makeover: Home Edition,2025,show,0,false,false,false,false,,
ts286469,Asterix & Obelix: The Big Fight,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts398025,7 Bears,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts468170,"Newly Rich, Newly Poor",2025,show,1,true,true,false,false,Netflix,FLATRATE
ts466037,Ms. Rachel,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts459282,Gupi,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts467010,Goldie,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts452510,Iron Man and His Awesome Friends,2025,show,1,true,true,false,false,Disney+,BUY|FLATRATE|FREE
ts504431,LEGO Marvel Avengers: Strange Tails,2025,show,1,true,true,false,false,Disney+,FLATRATE
ts475880,Love Me to Death,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts471066,Blippi's Job Show,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts479418,Not a Box,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts388693,Be@rbrick,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts467396,Dog Days Out,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts460538,Kimi to Idol Precure,2025,show,1,true,true,false,false,Crunchyroll,FLATRATE
ts350453,RoboGobo,2025,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
tm1544080,The Housemaid,2025,movie,1,true,true,false,false,Starz,BUY|CINEMA|FLATRATE|RENT
tm1616046,Exit 8,2025,movie,0,false,false,true,false,,BUY|RENT
tm1542567,The Running Man,2025,movie,3,true,false,false,false,Amazon Prime Video|MGM+|Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1617627,The Long Walk,2025,movie,1,true,true,false,false,Starz,BUY|CINEMA|FLATRATE|RENT
tm1589299,Keeper,2025,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|RENT
tm1486839,Weapons,2025,movie,2,true,false,false,false,Amazon Prime Video|Max,BUY|CINEMA|FLATRATE|RENT
tm1461977,Sinners,2025,movie,2,true,false,false,false,Amazon Prime Video|Max,BUY|CINEMA|FLATRATE|RENT
tm1615816,Nuremberg,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1674577,Descendent,2025,movie,3,true,false,false,false,AMC+|Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1553857,Predator: Badlands,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1588292,Good Boy,2025,movie,4,true,false,false,false,AMC+|Disney+|Hulu|Shudder,BUY|FLATRATE|RENT
tm1483991,Sirât,2025,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|RENT
tm1444647,28 Years Later,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1287083,Ballerina,2025,movie,2,true,false,false,false,Max|Starz,BUY|CINEMA|FLATRATE|RENT
tm1403634,Black Phone 2,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1581372,Die My Love,2025,movie,1,true,true,false,false,MUBI,BUY|CINEMA|FLATRATE|RENT
tm1486842,Companion,2025,movie,3,true,false,false,false,Acorn TV|Cinemax|Max,BUY|CINEMA|FLATRATE|RENT
tm1508603,The Gorge,2025,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1590373,Bring Her Back,2025,movie,3,true,false,false,false,Acorn TV|Cinemax|Max,BUY|CINEMA|FLATRATE|RENT
tm1588277,Hallow Road,2025,movie,1,true,true,false,false,Hulu,BUY|FLATRATE|RENT
tm1444882,Jurassic World: Rebirth,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1212619,Shelby Oaks,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1628506,Sisu: Road to Revenge,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1444674,Five Nights at Freddy's 2,2025,movie,1,true,true,false,false,Peacock,BUY|CINEMA|FLATRATE|RENT
tm1665945,Marama,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1514474,Black Bag,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|CINEMA|FLATRATE|RENT
tm1640485,The Home,2025,movie,3,true,false,false,false,Disney+|Hulu|Starz,BUY|CINEMA|FLATRATE|RENT
tm1599882,Dangerous Animals,2025,movie,4,true,false,false,false,AMC+|Disney+|Hulu|Shudder,BUY|CINEMA|FLATRATE|RENT
ts328603,Alien: Earth,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts434394,The Beast in Me,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts448637,The Institute,2025,show,1,true,true,false,false,MGM+,FLATRATE
ts448640,The Girlfriend,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts373960,American Primeval,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts474119,9-1-1: Nashville,2025,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|FREE
ts396904,Lazarus,2025,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE
ts386468,The Last Frontier,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts419367,The Hunting Wives,2025,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts414792,The Last Anniversary,2025,show,2,true,false,false,false,AMC+|Acorn TV,BUY|FLATRATE|FREE
ts373545,We Were Liars,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts496270,True Haunting,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts381061,The Terminal List: Dark Wolf,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts449681,The Assassin,2025,show,1,true,true,false,false,AMC+,BUY|FLATRATE
ts502995,Heaven,2025,show,1,true,true,false,false,Max,FLATRATE
ts436913,Wayward,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts459556,The Family Next Door,2025,show,1,true,true,false,false,Acorn TV,BUY|FLATRATE
ts448738,Playing Gracie Darling,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts463379,Under a Dark Sun,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts456544,The Artist,2025,show,0,false,false,false,false,,
tm1240009,Hamnet,2025,movie,1,true,true,false,false,Peacock,BUY|CINEMA|FLATRATE|RENT
tm1626772,Song Sung Blue,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1575425,Regretting You,2025,movie,3,true,false,false,false,Amazon Prime Video|MGM+|Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1438775,The History of Sound,2025,movie,2,true,false,false,false,Hulu|MUBI,BUY|CINEMA|FLATRATE|RENT
tm1614987,The Chronology of Water,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1510212,Downton Abbey: The Grand Finale,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1492529,Dreams,2025,movie,1,true,true,false,false,Starz,BUY|FLATRATE|RENT
tm1593181,The Wrong Paris,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1588270,The Baltimorons,2025,movie,2,true,false,false,false,AMC+|Sundance Now,BUY|FLATRATE|RENT
tm1436121,A Nice Indian Boy,2025,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1591877,Champagne Problems,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1573395,Plainclothes,2025,movie,1,true,true,false,false,MUBI,BUY|CINEMA|FLATRATE|RENT
tm1624499,The Best You Can,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1572038,"Oh, Hi!",2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1530931,Hedda,2025,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1856421,Maintenance Required,2025,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1287356,Fixed,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE
tm1573554,Sally,2025,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1573785,Kiss of the Spider Woman,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1300369,The Threesome,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1385359,Cannibal Mukbang,2025,movie,3,true,false,false,false,AMC+|Amazon Prime Video|Bloodstream,ADS|BUY|FLATRATE|FREE|RENT
tm1873002,Sidelined 2: Intercepted,2025,movie,0,false,false,false,false,,ADS
tm1656892,Fall for Me,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1536227,Heart Eyes,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1557110,My Fault: London,2025,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1521788,On Swift Horses,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
ts502456,Heated Rivalry,2025,show,1,true,true,false,false,Max,BUY|FLATRATE
ts471030,Temptation Island,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts461516,Jiao Yang Si Wo,2025,show,2,true,false,false,false,Netflix|Rakuten Viki,ADS|BUY|FLATRATE
ts486753,The Alibi,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts437809,Dear X,2025,show,1,true,true,false,false,Rakuten Viki,ADS|FLATRATE
ts475971,Better Late Than Single,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts230557,The Narrow Road to the Deep North,2025,show,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE
ts414303,Ransom Canyon,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts459837,Enfes Bir Aksam,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts485272,Dusk Beyond the End of the World,2025,show,1,true,true,false,false,Hidive,FLATRATE
ts465567,Dynamite Kiss,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts490671,Are You My First?,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts509150,A-i-dol A-i,2025,show,4,true,false,false,false,Kocowa|Netflix|OnDemandKorea|Rakuten Viki,ADS|FLATRATE
ts446739,Our Movie,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts457578,Our Unwritten Seoul,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts465469,Surely Tomorrow,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts465285,Typhoon Family,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts415464,Shafted,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts504900,Miss Sophie: Same Procedure As Every Year,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts414986,Too Much,2025,show,1,true,true,false,false,Netflix,FLATRATE
